Documento,Schema,Tabla,Existe,Fase
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,profile,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,cognitiveService,getCognitiveProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,lots,reduce,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,this,calculateHOTSRate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,this,calculateLOTSRate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,weak_levels,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,exercises,sql,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,this,getStatusLabel,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,profile,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/requerimientos/RF-EDU-003-taxonomia-bloom.md,cognitiveRepo,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,pairs,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,pairs,some,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,rightColumn,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,pairs,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,leftColumn,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,leftColumn,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,correctPairs,every,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-006-mecanica-asociacion.md,rightColumn,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,gamificationService,awardXP,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,MultipleChoiceActivity,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,activitiesService,ts,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,gamificationService,awardCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,console,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,options,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,this,getCorrectAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,options,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,ActivitiesService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,this,validateMultipleChoice,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,attemptsRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,activitiesService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,this,getActivity,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,ActivitiesService,getActivity,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-001-mecanica-opcion-multiple.md,activitiesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,blanks,every,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,FillBlankActivity,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,text,split,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,parts,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,accepted,toLowerCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-003-mecanica-completar-texto.md,acceptedAnswers,some,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,gamificationService,awardXP,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,moduleProgressRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,this,getModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,completedActivityIds,has,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,gamificationService,awardCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,modulesService,completeModule,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,attemptsRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,completedAttempts,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,gamificationService,awardBadge,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,activities,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,activitiesRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-008-navegacion-actividades.md,modulesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,Object,keys,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,dropZones,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,correctItemIds,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,activitiesService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,draggableItems,every,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-004-mecanica-drag-drop.md,dropZones,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-005-mecanica-ordenamiento.md,items,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-005-mecanica-ordenamiento.md,JSON,stringify,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-005-mecanica-ordenamiento.md,items,findIndex,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-002-mecanica-verdadero-falso.md,TrueFalseActivity,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-002-mecanica-verdadero-falso.md,activitiesService,submitAnswer,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-007-sistema-feedback-basico.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-007-sistema-feedback-basico.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-007-sistema-feedback-basico.md,Math,random,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-002-actividades/historias-usuario/US-ACT-007-sistema-feedback-basico.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/README.md,README,md,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,Promise,all,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,analyticsService,getStudentProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,calculateModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,searchParams,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,teacherAnalyticsApi,getStudentProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,getStudentRecentActivities,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,modules,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,validateTeacherAccessToStudent,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,getStudentBasicProfile,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,getModuleStatus,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,activities,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,classroomService,getAssignedModules,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,assignedModules,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,getStudentTimeMetrics,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-003-vista-estudiante-individual.md,this,getStudentModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,Math,abs,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,getStudentLastActivityDate,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,countModulesIncomplete,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,analyzedStudents,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,calculateRiskSummary,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,students,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,filteredStudents,sort,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,analyzeStudentRisk,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,e,stopPropagation,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,Promise,all,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,classroomService,getStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,Math,round,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,calculateClassAverageProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,analyticsService,getAtRiskStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,getStudentProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,countModulesNotStarted,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,calculateRiskLevel,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,this,getStudentLastActivity,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-006-identificacion-rezagados.md,students,filter,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,order,toUpperCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,students,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,teacherAnalyticsApi,getStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,queryBuilder,orderBy,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,student,name,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,StudentListTable,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,queryBuilder,skip,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,Math,ceil,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,this,mapSortField,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,this,mapStudentToDto,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,e,stopPropagation,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,queryBuilder,getManyAndCount,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,analyticsService,getClassroomStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-002-tabla-estudiantes-metricas.md,queryBuilder,where,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,contentDisposition,split,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,res,setHeader,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,csvLines,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,URL,createObjectURL,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,a,remove,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,getProgressReport,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,calculateModuleProgressStats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,body,appendChild,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,moduleName,localeCompare,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,URL,revokeObjectURL,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,Date,now,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,csvLines,join,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,overallProgress,toFixed,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,moduleProgress,sort,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,headers,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,res,send,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,classroomService,getAssignedModules,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,Promise,all,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,classroomService,getStudents,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,document,createElement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,analyticsService,getProgressReport,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,modules,map,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,a,click,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,analyticsService,exportProgressReportCSV,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,generateFilename,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,moduleProgress,forEach,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,classroomService,findById,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,calculateSummary,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,response,blob,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,averageProgress,toFixed,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-004-reporte-basico-progreso.md,this,getStudentModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,this,calculateDateRange,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,analyticsService,getActivityFeed,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,this,getActivityStats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,activities,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,this,getActivityByDay,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-005-tracking-actividad.md,this,mapActivityLog,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,getLevelDistribution,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,getModuleCompletion,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,getModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,validateTeacherAccess,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,teacherAnalyticsApi,getDashboard,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,calculateClassMetrics,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,analyticsService,getClassroomDashboard,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,this,getRecentActivities,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-004-analytics/historias-usuario/US-ANA-001-dashboard-clase-basico.md,ClassroomDashboard,tsx,NO,01-fase-alcance-inicial
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,public,comodin_type,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,gamification_system,user_stats,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,gamification_system,comodin_type,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,auth,users,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,auth_management,profiles,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,auth_management,password_resets,NO,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-REFERENCIAS-DB-FRONTEND.md,auth_management,user_sessions,SI,95-guias-desarrollo
95-guias-desarrollo/README.md,GUIDE,md,NO,95-guias-desarrollo
95-guias-desarrollo/README.md,README,md,NO,95-guias-desarrollo
95-guias-desarrollo/README.md,PascalCase,md,NO,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,ExerciseRepository,findById,NO,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,GamificationService,awardMLCoins,NO,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,SubmissionService,submitExercise,NO,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,progress_tracking,exercise_submissions,SI,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,gamification_system,ml_coins_transactions,SI,95-guias-desarrollo
95-guias-desarrollo/_INVENTARIO-COMPLETO-SISTEMA.md,ScoreService,calculateScore,NO,95-guias-desarrollo
95-guias-desarrollo/_REFERENCIAS-CRUZADAS-MAESTRO.md,progress_tracking,exercise_submissions,SI,95-guias-desarrollo
95-guias-desarrollo/_MATRIZ-MAPEO-REFERENCIAS.md,ExerciseRepository,findById,NO,95-guias-desarrollo
95-guias-desarrollo/_MATRIZ-MAPEO-REFERENCIAS.md,ClassroomsService,findAll,NO,95-guias-desarrollo
95-guias-desarrollo/_MATRIZ-MAPEO-REFERENCIAS.md,auth_management,security_logs,NO,95-guias-desarrollo
